Pickup_Datetime,Total_amount
02/18/2019 09:00 AM, 149402
05/23/2019 02:00 PM, 294165
01/20/2019 01:00 PM, 158168
04/24/2019 12:00 PM, 243035
04/12/2019 03:00 PM, 279286
04/05/2019 10:00 PM, 304892
03/20/2019 06:00 PM, 326386
03/01/2019 04:00 PM, 298719
01/17/2019 10:00 PM, 253804
01/24/2019 03:00 PM, 234609
05/08/2019 02:00 PM, 288210
05/01/2019 09:00 PM, 322891
01/05/2019 01:00 PM, 172198
04/16/2019 05:00 PM, 313076
04/09/2019 12:00 PM, 245919
03/24/2019 08:00 PM, 195564
03/05/2019 06:00 PM, 360233
02/13/2019 09:00 PM, 311152
01/28/2019 05:00 PM, 248653
06/20/2019 04:00 AM, 31104
06/13/2019 11:00 AM, 256416
01/09/2019 03:00 PM, 229378
02/10/2019 10:00 AM, 168754
06/01/2019 02:00 AM, 117403
05/02/2019 12:00 AM, 117404
04/24/2019 01:00 AM, 52185
03/09/2019 08:00 PM, 265210
03/25/2019 11:00 AM, 188356
03/13/2019 02:00 AM, 29780.4
06/24/2019 06:00 AM, 113230
02/14/2019 12:00 AM, 110392
02/21/2019 05:00 AM, 56668
06/05/2019 04:00 AM, 26218.1
02/02/2019 03:00 AM, 83889.2
05/13/2019 07:00 AM, 211675
01/10/2019 06:00 AM, 101174
04/28/2019 03:00 AM, 122444
04/09/2019 01:00 AM, 46192.3
04/02/2019 08:00 AM, 254701
03/17/2019 04:00 AM, 82016
02/25/2019 07:00 AM, 212215
06/09/2019 06:00 AM, 51709.5
02/06/2019 05:00 AM, 54807.7
05/17/2019 09:00 AM, 241991
01/14/2019 08:00 AM, 234761
03/20/2019 11:00 PM, 202938
04/23/2019 03:00 PM, 263067
04/16/2019 10:00 PM, 277445
04/04/2019 01:00 PM, 267159
03/31/2019 06:00 PM, 231051
03/12/2019 04:00 PM, 274301
03/05/2019 11:00 PM, 185279
06/23/2019 08:00 PM, 204906
02/20/2019 07:00 PM, 271513
06/04/2019 06:00 PM, 301433
01/28/2019 10:00 PM, 161543
05/19/2019 02:00 PM, 274000
05/12/2019 09:00 PM, 194890
04/27/2019 05:00 PM, 259343
04/08/2019 03:00 PM, 264655
03/16/2019 06:00 PM, 310209
02/24/2019 09:00 PM, 162841
06/08/2019 08:00 PM, 221809
02/05/2019 07:00 PM, 300247
06/24/2019 11:00 AM, 216690
06/12/2019 02:00 AM, 32256.6
05/20/2019 05:00 AM, 55477.6
05/13/2019 12:00 AM, 73962.3
05/01/2019 03:00 AM, 22399
03/24/2019 02:00 AM, 149612
02/09/2019 09:00 PM, 241030
01/23/2019 02:00 AM, 22958.7
02/25/2019 12:00 AM, 76586.9
06/16/2019 04:00 AM, 63321.3
06/09/2019 11:00 AM, 176838
05/24/2019 07:00 AM, 173444
05/05/2019 05:00 AM, 44528.3
04/13/2019 08:00 AM, 128236
03/28/2019 04:00 AM, 28784.5
03/09/2019 02:00 AM, 133194
03/02/2019 09:00 AM, 142875
01/08/2019 02:00 AM, 21146.9
01/01/2019 09:00 AM, 68068.5
02/17/2019 05:00 AM, 38016.6
05/28/2019 09:00 AM, 220789
05/09/2019 07:00 AM, 214849
03/31/2019 11:00 PM, 129415
01/30/2019 11:00 PM, 162185
06/30/2019 06:00 PM, 193890
06/11/2019 04:00 PM, 269948
06/04/2019 11:00 PM, 187935
04/27/2019 10:00 PM, 272321
04/15/2019 01:00 PM, 236329
03/16/2019 11:00 PM, 295118
02/14/2019 01:00 PM, 253877
01/15/2019 11:00 PM, 132042
01/22/2019 04:00 PM, 233289
06/15/2019 06:00 PM, 235582
01/03/2019 02:00 PM, 209123
05/23/2019 09:00 PM, 288141
05/04/2019 07:00 PM, 286627
04/19/2019 03:00 PM, 257660
03/27/2019 06:00 PM, 334709
06/19/2019 08:00 PM, 282306
01/07/2019 04:00 PM, 241125
06/23/2019 02:00 AM, 126929
05/08/2019 09:00 PM, 334796
05/31/2019 05:00 AM, 62259.6
05/24/2019 12:00 AM, 163463
04/22/2019 02:00 AM, 20090
03/30/2019 05:00 AM, 39889
03/23/2019 12:00 AM, 253621
03/11/2019 03:00 AM, 20633.4
03/04/2019 10:00 AM, 184184
06/27/2019 04:00 AM, 32104.2
06/08/2019 02:00 AM, 122846
06/01/2019 09:00 AM, 155179
05/16/2019 05:00 AM, 57823.6
05/09/2019 12:00 AM, 122295
04/07/2019 02:00 AM, 159976
04/24/2019 08:00 AM, 228476
03/15/2019 05:00 AM, 60190.2
03/08/2019 12:00 AM, 162617
02/23/2019 08:00 AM, 110712
06/30/2019 11:00 PM, 145091
02/04/2019 06:00 AM, 123119
01/12/2019 09:00 AM, 127425
01/19/2019 02:00 AM, 99453.7
04/09/2019 08:00 AM, 258847
02/08/2019 08:00 AM, 273124
06/22/2019 04:00 PM, 223038
06/15/2019 11:00 PM, 217443
05/13/2019 01:00 PM, 262004
04/21/2019 04:00 PM, 207953
04/14/2019 11:00 PM, 110634
04/02/2019 02:00 PM, 270957
03/10/2019 05:00 PM, 248793
03/03/2019 12:00 PM, 213594
02/25/2019 01:00 PM, 217438
01/26/2019 11:00 PM, 221267
06/26/2019 06:00 PM, 325384
01/14/2019 02:00 PM, 216705
06/07/2019 04:00 PM, 271143
04/06/2019 04:00 PM, 259538
03/14/2019 07:00 PM, 346350
03/30/2019 10:00 AM, 164215
02/03/2019 08:00 PM, 170783
01/18/2019 04:00 PM, 246299
06/10/2019 03:00 AM, 22432.1
06/03/2019 10:00 AM, 211317
05/19/2019 09:00 PM, 187858
03/22/2019 03:00 AM, 31822.9
03/15/2019 10:00 AM, 235166
03/03/2019 01:00 AM, 192105
06/14/2019 05:00 AM, 60637.5
02/04/2019 11:00 AM, 195734
02/11/2019 04:00 AM, 26206.2
05/29/2019 01:00 AM, 77916.7
05/22/2019 08:00 AM, 261686
05/03/2019 06:00 AM, 119656
